PhraseId	SentenceId	Phrase	Sentiment
158 	221 	"covers huge , heavy topics in a bland , surfacey way that does n't offer any insight into why , for instance , good things happen to bad people ."	0 
159 	221 	"huge , heavy topics in a bland , surfacey way that does n't offer any insight into why , for instance , good things happen to bad people"	0 
160 	221 	"a bland , surfacey way that does n't offer any insight into why , for instance , good things happen to bad people"	0 
161 	225 	The film is so bad it does n't improve upon the experience of staring at a blank screen .	0 
162 	225 	is so bad it does n't improve upon the experience of staring at a blank screen .	0 
163 	225 	is so bad it does n't improve upon the experience of staring at a blank screen	0 
161 	225 	it does n't improve upon the experience of staring at a blank screen	0 
165 	225 	the experience of staring at a blank screen	0 
166 	227 	"It 's difficult to imagine that a more confused , less interesting and more sloppily made film could possibly come down the road in 2002 ."	0 
167 	227 	"'s difficult to imagine that a more confused , less interesting and more sloppily made film could possibly come down the road in 2002"	0 
168 	227 	"difficult to imagine that a more confused , less interesting and more sloppily made film could possibly come down the road in 2002"	0 
169 	227 	"to imagine that a more confused , less interesting and more sloppily made film could possibly come down the road in 2002"	0 
170 	227 	"a more confused , less interesting and more sloppily made film could possibly come down the road in 2002"	0 
171 	227 	"a more confused , less interesting and more sloppily"	0 
172 	227 	"more confused , less interesting and more"	0 
173 	229 	has the sizzle of old news that has finally found the right vent -LRB- accurate	1 
171 	233 	its lackadaisical plotting and mindless action	0 
175 	233 	lackadaisical plotting and mindless action	0 
176 	233 	plotting and mindless	0 
177 	233 	All About the Benjamins evokes the bottom tier of blaxploitation flicks from the 1970s .	0 
178 	233 	evokes the bottom tier of blaxploitation flicks from the 1970s	0 
179 	231 	"Ah , yes , that would be me : fighting off the urge to doze ."	0 
180 	231 	that would be me : fighting off the urge to doze .	0 
181 	231 	would be me : fighting off the urge to doze .	0 
182 	231 	be me : fighting off the urge to doze	0 
183 	235 	"Thoughtless , random , superficial humour and a lot of very bad Scouse accents"	0 
181 	235 	"Thoughtless , random , superficial humour and"	0 
185 	235 	of very bad Scouse accents	0 
186 	236 	"strikes a defiantly retro chord , and outpaces its contemporaries with daring and verve ."	1 
187 	236 	"strikes a defiantly retro chord , and outpaces its contemporaries with daring and verve"	1 
188 	237 	rip-roaring comedy action	1 
189 	238 	... a thoughtful what-if for the heart as well as the mind .	1 
190 	239 	Miyazaki is one of world cinema 's most wondrously gifted artists and storytellers .	1 
191 	239 	is one of world cinema 's most wondrously gifted artists and storytellers .	1 
192 	239 	is one of world cinema 's most wondrously gifted artists and storytellers	1 
193 	239 	is one of world cinema 's most wondrously gifted artists and	1 
191 	239 	is one of world cinema 's most wondrously gifted artists	1 
195 	239 	one of world cinema 's most wondrously gifted artists	1 
196 	239 	world cinema 's most wondrously gifted artists	1 
197 	239 	most wondrously gifted artists	1 
198 	239 	most wondrously	1 
199 	211 	"Provides the kind of ` laugh therapy ' I need from movie comedies -- offbeat humor , amusing characters , and a happy ending ."	1 
500 	211 	"Provides the kind of ` laugh therapy ' I need from movie comedies -- offbeat humor , amusing characters , and a happy ending"	1 
501 	211 	Provides the kind of ` laugh therapy ' I need from movie comedies --	1 
502 	211 	Provides the kind of ` laugh therapy ' I need from movie comedies	1 
503 	211 	the kind of ` laugh therapy ' I need from movie comedies	1 
501 	211 	"offbeat humor , amusing characters , and a happy ending"	1 
505 	211 	"offbeat humor , amusing characters"	1 
506 	211 	amusing characters	1 
507 	211 	happy	1 
508 	212 	Feels strangely hollow at its emotional core .	0 
509 	212 	hollow at its emotional core	0 
510 	213 	a time when commercialism has squeezed the life out of whatever idealism American moviemaking ever had	0 
511 	213 	when commercialism has squeezed the life out of whatever idealism American moviemaking ever had	0 
512 	213 	has squeezed the life out of whatever idealism American moviemaking ever had	0 
513 	213 	", Godfrey Reggio 's career shines like a lonely beacon ."	1 
511 	213 	shines	1 
515 	211 	does so many of the little things right	1 
516 	215 	his greatest triumph	1 
517 	215 	greatest triumph	1 
518 	216 	"This movie may not have the highest production values you 've ever seen , but it 's the work of an artist , one whose view of America , history and the awkwardness of human life is generous and deep ."	1 
519 	216 	have the highest production values you 've ever seen	1 
520 	216 	the highest production values you 've ever seen	1 
521 	216 	the highest production values	1 
522 	216 	highest production values	1 
523 	216 	"it 's the work of an artist , one whose view of America , history and the awkwardness of human life is generous and deep"	1 
521 	216 	is generous and deep	1 
525 	218 	"Sillier , cuter , and shorter than the first -LRB- as best I remember -RRB- , but still a very good time at the cinema ."	1 
526 	218 	a very good time	1 
527 	218 	very good time	1 
528 	250 	Black-and-white and unrealistic .	0 
529 	251 	predictable in the reassuring manner of a beautifully sung holiday carol	1 
530 	252 	"The only camouflage Carvey should now be considering is a paper bag to wear over his head when he goes out into public , to avoid being recognized as the man who bilked unsuspecting moviegoers ."	0 
531 	252 	"is a paper bag to wear over his head when he goes out into public , to avoid being recognized as the man who bilked unsuspecting moviegoers ."	0 
532 	252 	"is a paper bag to wear over his head when he goes out into public , to avoid being recognized as the man who bilked unsuspecting moviegoers"	0 
533 	252 	"a paper bag to wear over his head when he goes out into public , to avoid being recognized as the man who bilked unsuspecting moviegoers"	0 
531 	252 	"paper bag to wear over his head when he goes out into public , to avoid being recognized as the man who bilked unsuspecting moviegoers"	0 
535 	252 	"when he goes out into public , to avoid being recognized as the man who bilked unsuspecting moviegoers"	0 
536 	252 	avoid being recognized as the man who bilked unsuspecting moviegoers	0 
537 	255 	Offers the flash of rock videos fused with solid performances and eerie atmosphere .	1 
538 	255 	fused with solid performances and eerie atmosphere .	1 
539 	255 	fused with solid performances and eerie atmosphere	1 
510 	255 	with solid performances and eerie atmosphere	1 
511 	259 	"The increasingly diverse French director has created a film that one can honestly describe as looking , sounding and simply feeling like no other film in recent history ."	1 
512 	259 	increasingly diverse French director	1 
513 	259 	"can honestly describe as looking , sounding and simply feeling like no other film in recent history"	1 
511 	259 	feeling like no other film in recent history	1 
515 	260 	joyous films that leaps over national boundaries and celebrates universal human nature .	1 
516 	260 	joyous films that leaps over national boundaries and celebrates universal human nature	1 
517 	260 	films that leaps over national boundaries and celebrates universal human nature	1 
518 	260 	that leaps over national boundaries and celebrates universal human nature	1 
519 	261 	worthy	1 
550 	261 	bites off more than it can chew by linking the massacre	0 
551 	263 	"Witty and often surprising , a dark little morality tale disguised as a romantic comedy ."	1 
552 	268 	largely bogus story	0 
553 	268 	bogus story	0 
551 	269 	"Thanks to confident filmmaking and a pair of fascinating performances , the way to that destination is a really special walk in the woods ."	1 
555 	269 	Thanks to confident filmmaking and a pair of fascinating performances	1 
556 	269 	confident filmmaking and a pair of fascinating performances	1 
557 	269 	confident	1 
558 	269 	of fascinating performances	1 
559 	269 	really special walk	1 
560 	270 	Superbly photographed and staged by Mendes with a series of riveting set pieces the likes of which mainstream audiences have rarely seen .	1 
561 	270 	with a series of riveting set pieces	1 
562 	271 	A mesmerizing cinematic poem from the first frame to the last .	1 
563 	271 	A mesmerizing cinematic poem from the first frame to the last	1 
561 	271 	A mesmerizing cinematic poem	1 
565 	271 	mesmerizing	1 
566 	272 	which is worth seeing	1 
567 	273 	has become apparent that the franchise 's best years are long past	0 
568 	273 	become apparent that the franchise 's best years are long past	0 
569 	273 	the franchise 's best years are long past	0 
570 	271 	Screenwriter Chris ver Weil 's directing debut is good-natured and never dull	1 
571 	271 	good-natured and	1 
572 	271 	small and easily overshadowed by its predictability	0 
573 	277 	"The jokes are flat , and the action looks fake ."	0 
571 	277 	"The jokes are flat ,"	0 
575 	279 	Festers in just such a dungpile that you 'd swear you were watching monkeys flinging their feces at you .	0 
576 	279 	Festers in just such a dungpile that you 'd swear you	0 
577 	279 	just such a dungpile	0 
578 	279 	such a dungpile	0 
579 	279 	were watching monkeys flinging their feces at you .	0 
580 	279 	flinging their feces	0 
581 	279 	their feces	0 
582 	280 	"In addition to the overcooked , ham-fisted direction , which has all the actors reaching for the back row , the dialogue sounds like horrible poetry ."	0 
583 	280 	"to the overcooked , ham-fisted direction , which has all the actors reaching for the back row"	0 
581 	280 	"the overcooked , ham-fisted direction , which has all the actors reaching for the back row"	0 
585 	280 	", the dialogue sounds like horrible poetry ."	0 
586 	280 	the dialogue sounds like horrible poetry .	0 
587 	280 	sounds like horrible poetry .	0 
588 	280 	horrible	0 
589 	281 	"A vile , incoherent mess ... a scummy ripoff of David Cronenberg 's brilliant ` Videodrome . '"	0 
590 	281 	"A vile , incoherent mess"	0 
591 	281 	"vile , incoherent mess"	0 
592 	281 	"vile , incoherent"	0 
593 	281 	... a scummy ripoff of David Cronenberg 's brilliant ` Videodrome . '	0 
